2/20/2018 6:55:04 PM,02 30 41 03 70,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
2/20/2018 6:55:07 PM,02 30 49 03 78,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
2/20/2018 6:55:10 PM,02 30 4A 03 7B,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
2/20/2018 6:55:13 PM,02 30 40 03 71,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
2/20/2018 6:55:16 PM,02 30 41 03 70,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
2/20/2018 6:55:19 PM,02 30 49 03 78,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
2/20/2018 6:55:22 PM,02 30 4A 03 7B,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
2/20/2018 6:55:25 PM,02 30 40 03 71,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
2/20/2018 6:55:28 PM,02 30 41 03 70,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
2/20/2018 6:55:31 PM,02 30 49 03 78,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
2/20/2018 6:55:34 PM,02 30 4A 03 7B,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
2/20/2018 6:55:37 PM,02 30 40 03 71,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
2/20/2018 6:55:40 PM,02 30 41 03 70,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
2/20/2018 6:55:43 PM,02 30 49 03 78,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
2/20/2018 6:55:46 PM,02 30 4A 03 7B,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
2/20/2018 6:55:49 PM,02 30 40 03 71,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
2/20/2018 6:55:52 PM,02 30 41 03 70,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
2/20/2018 6:55:55 PM,02 30 49 03 78,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
2/20/2018 6:55:58 PM,02 30 4A 03 7B,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
2/20/2018 6:56:01 PM,02 30 40 03 71,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
2/20/2018 6:56:04 PM,02 30 41 03 70,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
2/20/2018 6:56:07 PM,02 30 49 03 78,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
2/20/2018 6:56:10 PM,02 30 4A 03 7B,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
2/20/2018 6:56:13 PM,02 30 40 03 71,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
2/20/2018 6:56:16 PM,02 30 41 03 70,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
2/20/2018 6:56:19 PM,02 30 49 03 78,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
2/20/2018 6:56:22 PM,02 30 4A 03 7B,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
2/20/2018 6:56:25 PM,02 30 40 03 71,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
2/20/2018 6:56:28 PM,02 30 41 03 70,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
2/20/2018 6:56:31 PM,02 30 49 03 78,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
2/20/2018 6:56:34 PM,02 30 4A 03 7B,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
2/20/2018 6:56:37 PM,02 30 40 03 71,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
2/20/2018 6:56:40 PM,02 30 41 03 70,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
2/20/2018 6:56:43 PM,02 30 49 03 78,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
2/20/2018 6:56:46 PM,02 30 4A 03 7B,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
2/20/2018 6:56:49 PM,02 30 40 03 71,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
2/20/2018 6:56:52 PM,02 30 41 03 70,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
2/20/2018 6:56:55 PM,02 30 49 03 78,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
2/20/2018 6:56:58 PM,02 30 4A 03 7B,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
3/5/2018 11:57:20 AM,02 30 3F 41 54 49 56 03 04,read all values,236 53 238 253 ,?5??
3/5/2018 11:57:23 AM,02 30 3F 41 54 49 56 03 04,read all values,236 53 238 253 ,?5??
3/5/2018 11:57:23 AM,02 30 3F 41 54 49 56 03 04,read all values,236 53 238 253 ,?5??
3/5/2018 11:57:41 AM,02 30 3F 41 54 49 56 03 04,read all values,236 53 238 253 ,?5??
3/5/2018 11:57:43 AM,02 30 3F 41 54 49 56 03 04,read all values,236 53 238 253 ,?5??
3/5/2018 11:57:59 AM,02 30 3F 41 54 49 56 03 04,read all values,236 53 238 253 ,?5??
3/5/2018 11:58:04 AM,02 30 3F 41 54 49 56 03 04,read all values,236 53 238 253 ,?5??
3/5/2018 11:59:25 AM,02 30 3F 41 54 49 56 03 04,read all values,236 53 238 253 ,?5??
3/5/2018 11:59:26 AM,02 30 3F 41 54 49 56 03 04,read all values,236 53 238 253 ,?5??
3/5/2018 11:59:27 AM,02 30 3F 41 54 49 56 03 04,read all values,236 53 238 253 ,?5??
3/5/2018 11:59:27 AM,02 30 3F 41 54 49 56 03 04,read all values,236 53 238 253 ,?5??
3/5/2018 11:59:27 AM,02 30 3F 41 54 49 56 03 04,read all values,236 53 238 253 ,?5??
3/5/2018 12:01:57 PM,02 30 3F 41 54 49 56 03 04,read all values,236 54 238 253 ,?6??
3/5/2018 12:02:06 PM,02 30 31 03 00,get summary status,236 54 238 253 ,?6??
3/5/2018 12:02:20 PM,02 30 49 03 78,rf off,236 54 238 253 ,?6??
3/5/2018 12:02:21 PM,02 30 49 03 78,rf off,236 54 238 253 ,?6??
3/5/2018 12:07:07 PM,02 30 31 03 00,get summary status,6 48 49 0 0 0 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,01
3/5/2018 12:07:12 PM,02 30 49 03 78,rf off,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
3/5/2018 12:07:14 PM,02 30 4A 03 7B,rf on,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
3/5/2018 12:07:17 PM,02 30 40 03 71,transmit,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
3/5/2018 12:07:19 PM,02 30 41 03 70,standby,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
6/2/2018 2:03:51 AM,02 30 3F 41 54 49 56 03 04,read all values,6 48 63 51 52 46 57 48 48 51 50 51 51 46 51 52 52 46 52 52 55 46 55 49 54 46 54 65 48 48 46 48 65 48 51 48 48 57 57 46 57 48 49 56 51 65 48 49 56 51 48 48 48 48 3 82 0 0 0 0 0 0 0 0 ,0?34.9003233.344.447.716.6A00.0A030099.90183A01830000R
6/2/2018 2:05:02 AM,02 30 49 03 78,	rf off,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
6/2/2018 2:05:07 AM,02 30 4A 03 7B,	rf on,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
6/2/2018 2:05:53 AM,02 30 4A 03 7B,rf on,236 53 238 253 ,?5??
6/2/2018 2:05:56 AM,02 30 49 03 78,rf off,236 53 238 253 ,?5??
6/2/2018 2:07:20 AM,02 30 4A 03 7B,rf on,236 53 238 253 ,?5??
6/2/2018 2:07:23 AM,02 30 49 03 78,rf off,236 53 238 253 ,?5??
6/2/2018 2:08:28 AM,02 30 49 03 78,rf off,236 53 238 253 ,?5??
6/2/2018 2:08:33 AM,,236 53 238 253 ,?5??
6/2/2018 2:08:59 AM,02 30 40 03 71,	transmit,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
6/2/2018 2:09:04 AM,02 30 41 03 70, standby,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
6/2/2018 2:12:14 AM,02 30 49 03 78,rf off,236 53 238 253 ,?5??
6/2/2018 2:16:14 AM,02 30 4A 03 7B,rf on,236 53 238 253 ,?5??
6/2/2018 2:38:34 AM,02 30 49 03 78,rf off,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
6/2/2018 2:39:09 AM,02 30 49 03 78,rf off,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
6/2/2018 2:39:16 AM,02 30 4A 03 7B,rf on,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
6/2/2018 2:39:19 AM,02 30 49 03 78,rf off,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
6/2/2018 2:39:24 AM,02 30 40 03 71,transmit,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
6/2/2018 2:39:27 AM,02 30 41 03 70,standby,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
6/2/2018 2:41:03 AM,02 30 4A 03 7B,	rf on,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
6/2/2018 2:41:07 AM,02 30 4A 03 7B,	rf on,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
6/2/2018 2:41:10 AM,02 30 49 03 78,	rf off,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
6/2/2018 2:41:14 AM,02 30 40 03 71,	transmit,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
6/2/2018 2:41:16 AM,02 30 41 03 70, standby,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
6/2/2018 2:41:23 AM,02 30 31 03 00,	get summary status,6 48 49 9 0 3 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,01	
6/2/2018 2:41:57 AM,02 30 4A 03 7B,	rf on,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
6/2/2018 2:42:06 AM,02 30 3F 41 54 49 56 03 04,	read all values,6 48 63 51 52 46 57 48 48 51 50 51 51 46 51 52 52 46 52 52 55 46 55 49 54 46 54 65 48 48 46 48 65 48 51 48 48 57 57 46 57 48 49 56 51 65 48 49 56 51 8 0 0 0 3 90 0 0 0 0 0 0 0 0 ,0?34.9003233.344.447.716.6A00.0A030099.90183A0183
6/2/2018 2:42:09 AM,02 30 31 03 00,	get summary status,6 48 49 8 0 3 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,01
6/2/2018 2:44:09 AM,IP Problem
6/2/2018 2:44:10 AM,IP Problem
6/2/2018 2:44:11 AM,IP Problem
6/2/2018 2:44:12 AM,IP Problem
6/2/2018 2:44:13 AM,IP Problem
6/2/2018 2:44:14 AM,IP Problem
6/2/2018 2:44:15 AM,IP Problem
6/2/2018 2:44:16 AM,IP Problem
6/2/2018 2:44:17 AM,IP Problem
6/2/2018 2:44:18 AM,IP Problem
6/2/2018 2:44:19 AM,IP Problem
6/2/2018 2:44:20 AM,IP Problem
6/2/2018 2:44:21 AM,02 30 49 03 78,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
6/2/2018 2:44:22 AM,02 30 4A 03 7B,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
6/2/2018 2:44:23 AM,02 30 40 03 71,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
6/2/2018 2:44:24 AM,02 30 41 03 70,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
6/2/2018 2:44:25 AM,02 30 49 03 78,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
6/2/2018 2:44:26 AM,02 30 4A 03 7B,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
6/2/2018 2:44:27 AM,02 30 40 03 71,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
6/2/2018 2:44:28 AM,02 30 41 03 70,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
6/2/2018 2:44:29 AM,02 30 49 03 78,6 48 73 73 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0II5
6/2/2018 2:44:30 AM,02 30 4A 03 7B,6 48 74 74 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0JJ5
6/2/2018 2:44:31 AM,02 30 40 03 71,6 48 64 64 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0@@5
6/2/2018 2:44:32 AM,02 30 41 03 70,6 48 65 65 3 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0AA5
